[Wed Dec 13 23:00:20.699765 2017] [:error] [pid 10888] [client 127.0.0.1:57602] PHP Notice:  A non well formed numeric value encountered in /home/miroslav/projects/booking_system/app/classes/Calendar.php on line 169, referer: http://booking.local/index.php?month=12$day=31&day=14
[Wed Dec 13 23:12:13.838583 2017] [:error] [pid 11495] [client 127.0.0.1:35410] PHP Notice:  A non well formed numeric value encountered in /home/miroslav/projects/booking_system/app/classes/Calendar.php on line 127, referer: http://booking.local/index.php?month=12&day=31
[Wed Dec 13 23:12:13.838709 2017] [:error] [pid 11495] [client 127.0.0.1:35410] PHP Notice:  A non well formed numeric value encountered in /home/miroslav/projects/booking_system/app/classes/Calendar.php on line 181, referer: http://booking.local/index.php?month=12&day=31
[Wed Dec 13 23:12:15.910599 2017] [:error] [pid 11495] [client 127.0.0.1:35410] PHP Notice:  A non well formed numeric value encountered in /home/miroslav/projects/booking_system/app/classes/Calendar.php on line 127, referer: http://booking.local/index.php?month=12$day=30
[Wed Dec 13 23:12:15.910665 2017] [:error] [pid 11495] [client 127.0.0.1:35410] PHP Notice:  A non well formed numeric value encountered in /home/miroslav/projects/booking_system/app/classes/Calendar.php on line 181, referer: http://booking.local/index.php?month=12$day=30
[Wed Dec 13 23:12:20.182310 2017] [:error] [pid 11498] [client 127.0.0.1:35428] PHP Notice:  A non well formed numeric value encountered in /home/miroslav/projects/booking_system/app/classes/Calendar.php on line 127, referer: http://booking.local/index.php?month=12$day=30$day=12
[Wed Dec 13 23:12:20.182427 2017] [:error] [pid 11498] [client 127.0.0.1:35428] PHP Notice:  A non well formed numeric value encountered in /home/miroslav/projects/booking_system/app/classes/Calendar.php on line 181, referer: http://booking.local/index.php?month=12$day=30$day=12
[Wed Dec 13 23:12:22.277517 2017] [:error] [pid 11495] [client 127.0.0.1:35410] PHP Notice:  A non well formed numeric value encountered in /home/miroslav/projects/booking_system/app/classes/Calendar.php on line 127, referer: http://booking.local/index.php?month=12$day=30$day=12$day=12
[Wed Dec 13 23:12:22.277592 2017] [:error] [pid 11495] [client 127.0.0.1:35410] PHP Notice:  A non well formed numeric value encountered in /home/miroslav/projects/booking_system/app/classes/Calendar.php on line 181, referer: http://booking.local/index.php?month=12$day=30$day=12$day=12
[Wed Dec 13 23:12:38.805860 2017] [:error] [pid 11674] [client 127.0.0.1:35534] PHP Notice:  A non well formed numeric value encountered in /home/miroslav/projects/booking_system/app/classes/Calendar.php on line 127, referer: http://booking.local/index.php?month=12&day=18
[Wed Dec 13 23:12:38.805992 2017] [:error] [pid 11674] [client 127.0.0.1:35534] PHP Notice:  A non well formed numeric value encountered in /home/miroslav/projects/booking_system/app/classes/Calendar.php on line 181, referer: http://booking.local/index.php?month=12&day=18
[Wed Dec 13 23:12:42.223661 2017] [:error] [pid 11695] [client 127.0.0.1:35536] PHP Notice:  A non well formed numeric value encountered in /home/miroslav/projects/booking_system/app/classes/Calendar.php on line 127, referer: http://booking.local/index.php?month=12$day=17
[Wed Dec 13 23:12:42.223731 2017] [:error] [pid 11695] [client 127.0.0.1:35536] PHP Notice:  A non well formed numeric value encountered in /home/miroslav/projects/booking_system/app/classes/Calendar.php on line 181, referer: http://booking.local/index.php?month=12$day=17
[Wed Dec 13 23:12:43.031883 2017] [:error] [pid 11674] [client 127.0.0.1:35534] PHP Notice:  A non well formed numeric value encountered in /home/miroslav/projects/booking_system/app/classes/Calendar.php on line 127, referer: http://booking.local/index.php?month=12$day=17$day=12
[Wed Dec 13 23:12:43.031939 2017] [:error] [pid 11674] [client 127.0.0.1:35534] PHP Notice:  A non well formed numeric value encountered in /home/miroslav/projects/booking_system/app/classes/Calendar.php on line 181, referer: http://booking.local/index.php?month=12$day=17$day=12
[Wed Dec 13 23:12:43.659968 2017] [:error] [pid 11674] [client 127.0.0.1:35534] PHP Notice:  A non well formed numeric value encountered in /home/miroslav/projects/booking_system/app/classes/Calendar.php on line 127, referer: http://booking.local/index.php?month=12$day=17$day=12$day=12
[Wed Dec 13 23:12:43.660094 2017] [:error] [pid 11674] [client 127.0.0.1:35534] PHP Notice:  A non well formed numeric value encountered in /home/miroslav/projects/booking_system/app/classes/Calendar.php on line 181, referer: http://booking.local/index.php?month=12$day=17$day=12$day=12
[Wed Dec 13 23:12:44.089641 2017] [:error] [pid 11695] [client 127.0.0.1:35536] PHP Notice:  A non well formed numeric value encountered in /home/miroslav/projects/booking_system/app/classes/Calendar.php on line 127, referer: http://booking.local/index.php?month=12$day=17$day=12$day=12$day=12
[Wed Dec 13 23:12:44.089719 2017] [:error] [pid 11695] [client 127.0.0.1:35536] PHP Notice:  A non well formed numeric value encountered in /home/miroslav/projects/booking_system/app/classes/Calendar.php on line 181, referer: http://booking.local/index.php?month=12$day=17$day=12$day=12$day=12
[Wed Dec 13 23:12:44.526834 2017] [:error] [pid 11674] [client 127.0.0.1:35534] PHP Notice:  A non well formed numeric value encountered in /home/miroslav/projects/booking_system/app/classes/Calendar.php on line 127, referer: http://booking.local/index.php?month=12$day=17$day=12$day=12$day=12$day=12
[Wed Dec 13 23:12:44.526913 2017] [:error] [pid 11674] [client 127.0.0.1:35534] PHP Notice:  A non well formed numeric value encountered in /home/miroslav/projects/booking_system/app/classes/Calendar.php on line 181, referer: http://booking.local/index.php?month=12$day=17$day=12$day=12$day=12$day=12
[Fri Dec 15 08:05:22.414763 2017] [:error] [pid 3049] [client 127.0.0.1:47557] PHP Notice:  Undefined index: time_slot in /home/miroslav/projects/booking_system/app/classes/Calendar.php on line 139, referer: http://booking.local/index.php?month=12&day=11
[Fri Dec 15 08:05:22.416330 2017] [:error] [pid 3049] [client 127.0.0.1:47557] PHP Notice:  Undefined index: time_slot in /home/miroslav/projects/booking_system/app/classes/Calendar.php on line 139, referer: http://booking.local/index.php?month=12&day=11
[Fri Dec 15 08:05:22.416344 2017] [:error] [pid 3049] [client 127.0.0.1:47557] PHP Notice:  Undefined index: time_slot in /home/miroslav/projects/booking_system/app/classes/Calendar.php on line 139, referer: http://booking.local/index.php?month=12&day=11
[Fri Dec 15 08:57:14.946739 2017] [:error] [pid 3038] [client 127.0.0.1:60668] PHP Notice:  Array to string conversion in /home/miroslav/projects/booking_system/app/index.php on line 22
[Fri Dec 15 09:02:48.213564 2017] [:error] [pid 1882] [client 127.0.0.1:33807] PHP Notice:  Array to string conversion in /home/miroslav/projects/booking_system/app/classes/Calendar.php on line 157
[Fri Dec 15 09:02:48.213608 2017] [:error] [pid 1882] [client 127.0.0.1:33807] PHP Notice:  Array to string conversion in /home/miroslav/projects/booking_system/app/classes/Calendar.php on line 157
[Fri Dec 15 09:02:48.213617 2017] [:error] [pid 1882] [client 127.0.0.1:33807] PHP Notice:  Array to string conversion in /home/miroslav/projects/booking_system/app/classes/Calendar.php on line 157
[Fri Dec 15 09:02:48.213623 2017] [:error] [pid 1882] [client 127.0.0.1:33807] PHP Notice:  Array to string conversion in /home/miroslav/projects/booking_system/app/classes/Calendar.php on line 157
[Fri Dec 15 09:02:48.213628 2017] [:error] [pid 1882] [client 127.0.0.1:33807] PHP Notice:  Array to string conversion in /home/miroslav/projects/booking_system/app/classes/Calendar.php on line 157
